0	2.60162372074	-2.23004113855	-3.08870874504	3.46014583649	2.90912195603	3.94540640068	1.47548216376	1.56319417951	0.915552563824	4.44564703721
0	-3.38255406804	2.27163471347	3.36695382395	-4.26521337274	3.16623625601	2.87175673571	1.14461801635	1.00676564146	-2.75036446158	-4.12202334948
1	3.56007326485	0.447354897478	-1.07535382727	-3.07724672057	-0.52310449389	-3.14284413743	-1.03962587923	-4.36834399608	3.95598885084	2.58087169904
0	-1.73339613786	3.35145180364	-2.42151542533	1.58185816333	-3.98252262307	4.98874887815	4.43440072784	-2.86791374764	4.32258552684	-3.4193310592
0	-3.21646659694	-2.53539976235	3.3755978175	-2.31934928311	3.45882535064	-3.52493279771	0.536799930094	3.86521694561	-3.30806341427	3.91908546704
1	-1.94788228167	-4.40242647314	1.5927324234	3.97392221002	2.30645385954	-1.34061537125	1.24569999609	2.1906013334	0.485820363672	-2.52812179273
0	-3.44112638209	-2.04138690267	-4.66918980307	1.9840152958	1.86200842081	-0.697969755195	3.53680978973	4.98269226863	-4.0481452459	0.795460500862
0	-2.88523504559	4.94061170586	-1.02157420063	-4.33829743195	2.04175051537	-3.73219637027	-3.47194025252	1.53948156466	3.01526935247	-2.07897748936
1	-0.950649477838	0.176066777679	3.20853648634	1.36210612535	3.03329147916	3.48736272363	1.50948135742	-4.69413339393	2.53640130959	1.27484584921
0	0.389397090462	-0.936731624835	-3.3582386786	-3.2029224375	4.36465167366	-3.05606910784	0.587857394974	-4.37186996691	-4.21188515043	-1.9805099742
1	-3.64196845162	-1.5771380258	0.0113049295448	4.68189254673	0.754039926755	3.00576642789	1.5959691415	-2.92572996211	3.87540929133	2.34522213005
0	-2.38407978353	2.18029804405	-4.35325000237	3.1065078164	-2.11801594421	-2.63045054839	2.91604294217	-0.53633888108	-4.8423313912	1.58389564536
1	-0.520645161304	2.50189650091	-2.65791710442	-2.80437019414	1.57332656129	-2.24681275832	3.39579409813	3.41527847757	3.08985020056	2.00609560065
1	1.33783663057	-2.49049909057	-1.67961169263	-1.104494788	4.08079311467	4.39379984354	-0.565376520835	1.77188141324	3.18110151855	3.31224708251
0	4.72605106023	3.03820547972	4.5508475866	-3.13709175749	1.86038001534	4.32408943402	0.0730204158184	1.72277503374	-0.631550294957	2.25159888531
1	-0.0393452266928	2.22264500303	1.75664569807	-0.596658704972	-2.68393250288	1.11762007627	0.951146054229	1.99295006395	-3.24955221929	-1.64544308539
0	2.99052835055	-3.22647133503	1.01722322865	-4.41760339298	-0.496204376974	-2.38371608052	4.27024065274	1.70511171629	3.1285501395	4.95429527615
0	0.281567863897	1.93946974657	4.65270539761	0.370530966015	3.91673806216	-3.06592200132	3.12317090698	0.662299604551	-4.89874572202	-3.30394632768
1	2.95278156408	1.13370851452	-0.0077112968874	-3.61398678123	3.4875960475	0.471073960485	2.3954494436	3.08291352223	-1.91270222504	-2.38583303836
1	0.415085728834	-0.135679766373	-4.21424846544	0.322502476143	2.13787863161	-1.11036224323	1.44690693311	2.05560200454	1.14791695545	2.39921124687
1	1.69632254836	-2.70812800929	-2.68442165239	-4.15590702861	-0.825002656163	-0.587610398577	1.25615163523	-0.162494213743	-3.64667666147	-0.411904638324
1	-1.73483182437	1.25907915471	0.967004100355	3.9668119796	-1.48748410335	3.67059380865	-3.70779432193	1.09194150257	2.68640656756	3.0272089797
0	3.40001875332	4.90872824597	-2.01545850017	0.773532175747	2.084522253	-4.53019710204	4.10577170594	-3.11609711746	2.61732157283	-2.79397522991
1	3.34256142297	0.610306500776	-3.53333112113	4.84929271622	2.55411617175	-0.00180298703266	2.97396206231	-0.107142978869	1.6745100127	-2.16868909797
1	-0.422445613904	-1.515576881	-4.97520956125	-0.0128829317022	1.16213231162	0.887505092075	0.485192422194	1.90583248097	3.70273129438	2.74249183249
0	1.66502848088	3.30978740309	2.15005353114	2.0996899542	-3.64842179946	-0.0011607312235	0.445517016361	-4.99322949034	4.74566613188	0.181238253141
1	-0.820060450463	-2.23766481083	4.91336014515	-0.218013101214	2.01532114177	-1.1964592253	0.49210219603	-1.41631555203	3.5222248706	-0.49127524672
0	-1.89942137121	-2.61255001025	-4.33943820951	3.61556494019	3.20848355809	-3.18030974385	-4.85146488586	2.37212712102	-4.19926861595	0.0978070193635
